st_case,veh_no,per_no,person_type,inj_sev,seat_pos,rest_use,air_bag,ejection,doa,make,car_year,model,body_class,min_veh_weight,max_veh_weight,fatal,num_occupants,deaths_in_vehicle,vehicle_age,fatals_crash,persons_total,HARM_EV,manner_collision,hour,ems_arrival_hour,drive_type_id,drive_train,overall_front_safetyrating,front_passenger_safetyrating,front_driver_safetyrating,rollover_risk,curb_weight,car_height,car_width,car_length
420628,1,1,9,4,NA,20,20,2,7,BUICK,2005,LACROSSE,Sedan/Saloon,11,11,1,NA,NA,NA,1,2,59,0,14,14,NA,NA,NA,5,5,0,1580,1455,1852,5031
420628,1,2,9,3,NA,20,20,1,0,BUICK,2005,LACROSSE,Sedan/Saloon,11,11,0,NA,NA,NA,1,2,59,0,14,14,NA,NA,NA,5,5,0,1580,1455,1852,5031
420632,2,1,1,3,11,20,1,0,0,JEEP,2007,GRAND CHEROKEE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,NA,NA,NA,1,2,12,2,18,18,2,4WD,NA,5,5,0.191,1980,1740,1870,4750
420633,1,1,1,5,11,20,3,0,0,NISSAN,2015,XTERRA,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,NA,NA,NA,NA,1,2,12,2,17,17,2,4WD,NA,NA,NA,0.256,2002,1887,1849,4539
420633,2,1,1,4,11,20,3,0,0,DODGE,2016,CHALLENGER,Coupe,11,11,1,1,1,7,1,2,12,2,17,17,4,RWD,4,5,4,0.111,1766,1461,1923,5027
420638,2,1,1,0,11,3,1,0,0,DODGE,2008,NITRO,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,1,0,15,1,2,12,6,7,7,2,4WD,NA,5,5,0.219,1855,1775,1857,4544
420646,1,1,1,0,11,NA,99,0,0,MERCEDES-BENZ,2011,C-CLASS,Sedan/Saloon,11,11,0,1,0,12,1,2,12,6,10,NA,3,AWD,3,2,4,0.105,1700,1445,1770,4580
420647,2,1,1,4,11,3,1,0,7,DODGE,2002,DAKOTA,Pickup,12,12,1,1,1,21,1,2,12,2,14,NA,NA,NA,NA,4.5,3.5,0,1859,1763,1816,5464
420649,1,1,1,4,11,3,NA,0,0,SUBARU,2009,FORESTER,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,1,1,1,14,1,1,24,0,23,NA,3,AWD,NA,5,5,0.179,1490,1700,1795,4500
420653,1,1,1,0,11,NA,20,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,0,NA,NA,NA,1,3,12,6,15,15,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420653,1,2,2,5,13,3,NA,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,NA,NA,NA,NA,1,3,12,6,15,15,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420656,1,1,1,3,11,NA,20,0,0,HONDA,2005,ACCORD,Sedan/Saloon,11,11,0,2,1,18,1,2,46,0,15,15,NA,NA,NA,5,5,0,1450,1450,1811,4810
420656,1,2,2,4,13,20,1,0,7,HONDA,2005,ACCORD,Sedan/Saloon,11,11,1,2,1,18,1,2,46,0,15,15,NA,NA,NA,5,5,0,1450,1450,1811,4810
420661,3,1,1,2,11,3,20,0,0,VOLKSWAGEN,2017,PASSAT,Sedan/Saloon,11,11,0,1,0,6,1,3,12,6,11,11,1,FWD,4,4,4,0.107,1481,1471,1834,4874
420663,1,1,1,4,11,3,1,0,7,KIA,2008,OPTIMA,Sedan/Saloon,11,11,1,1,1,15,2,2,12,2,15,NA,1,FWD,NA,5,5,0,1435,1475,1805,4800
420664,2,1,1,0,11,3,20,0,0,DODGE,2014,GRAND CARAVAN,Minivan,12,12,0,1,0,9,1,3,12,11,11,11,1,FWD,4,4,4,0.164,1960,1725,1999,5151
420665,1,1,1,4,11,20,99,1,7,CHEVROLET,2006,SILVERADO,Pickup,12,12,1,1,1,17,1,1,42,0,20,NA,2,4WD,NA,3,4,0.185,2322,1875,1994,5768
420686,1,1,1,4,11,20,NA,0,0,KIA,2020,FORTE,Sedan/Saloon,11,11,1,1,1,3,1,2,24,0,8,8,1,FWD,4,3,4,0.107,1240,1440,1800,4640
420686,2,1,1,3,11,20,NA,0,0,NISSAN,2014,FRONTIER,Pickup,11,11,0,NA,NA,NA,1,2,24,0,8,8,2,4WD,NA,NA,NA,0.198,2019,1852,1849,5220
420687,3,1,1,0,11,NA,99,0,0,CHEVROLET,2005,EXPRESS,Incomplete - Cutaway,13,13,0,2,0,18,1,4,12,1,16,16,7,RWD,NA,5,5,0,2393,2073,2017,5382
420687,3,2,2,0,13,NA,99,0,0,CHEVROLET,2005,EXPRESS,Incomplete - Cutaway,13,13,0,2,0,18,1,4,12,1,16,16,7,RWD,NA,5,5,0,2393,2073,2017,5382
420689,1,1,1,4,11,NA,1,0,7,HONDA,1992,ACCORD,Sedan/Saloon,11,11,1,1,1,31,1,2,12,1,15,15,NA,NA,NA,4,4,0,1250,1375,1715,4685
420697,1,1,1,0,11,20,20,0,0,DODGE,2011,DAKOTA,Pickup,12,12,0,1,0,12,1,1,9,0,2,3,2,4WD,NA,NA,NA,0.179,2068,1798,1821,5552
420698,1,1,1,4,11,NA,1,0,7,CHEVROLET,2005,COBALT,Coupe,11,11,1,1,1,18,2,10,12,2,2,NA,NA,NA,NA,5,4,0,1252,1450,1725,4585
420698,2,1,1,2,11,3,1,0,0,SUBARU,1993,LEGACY,Sedan/Saloon,11,11,0,5,1,30,2,10,12,2,2,NA,NA,NA,NA,4,4,0,1340,1395,1690,4590
420698,2,2,2,4,13,NA,1,0,7,SUBARU,1993,LEGACY,Sedan/Saloon,11,11,1,5,1,30,2,10,12,2,2,NA,NA,NA,NA,4,4,0,1340,1395,1690,4590
420698,2,3,2,2,21,20,3,0,0,SUBARU,1993,LEGACY,Sedan/Saloon,11,11,0,5,1,30,2,10,12,2,2,NA,NA,NA,NA,4,4,0,1340,1395,1690,4590
420698,2,4,2,3,22,2,20,0,0,SUBARU,1993,LEGACY,Sedan/Saloon,11,11,0,5,1,30,2,10,12,2,2,NA,NA,NA,NA,4,4,0,1340,1395,1690,4590
420698,2,5,2,3,23,NA,3,0,0,SUBARU,1993,LEGACY,Sedan/Saloon,11,11,0,5,1,30,2,10,12,2,2,NA,NA,NA,NA,4,4,0,1340,1395,1690,4590
420701,1,1,1,2,11,20,NA,0,0,CHEVROLET,2017,EQUINOX,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,1,0,6,1,1,8,0,19,20,3,AWD,4,4,5,0.174,1779,1684,1841,4770
420705,1,1,1,4,11,NA,1,0,0,FORD,2001,TAURUS,Sedan/Saloon,11,11,1,1,1,22,1,1,35,0,7,7,NA,NA,NA,5,5,0,1510,1407,1854,5019
420706,2,1,1,4,11,3,1,0,7,CHEVROLET,2005,CAVALIER,Sedan/Saloon,11,11,1,1,1,18,1,3,12,1,16,16,NA,NA,NA,4,4,0,1195,1400,1712,4587
420713,2,1,1,3,11,3,NA,0,0,JEEP,2020,CHEROKEE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,NA,NA,NA,1,2,12,2,6,6,2,4WD,4,5,4,0.169,1779,1669,1859,4623
420714,1,1,1,4,11,NA,1,0,0,SATURN,1999,SL,Sedan/Saloon,11,11,1,1,1,24,1,2,12,6,5,NA,NA,NA,NA,5,5,0,1084,1397,1689,4496
420722,1,1,1,5,11,NA,20,0,0,CHEVROLET,2007,EXPRESS,Cargo Van,12,12,NA,1,0,16,1,1,8,0,3,NA,7,RWD,NA,5,5,0,2400,2102,2017,5692
420731,1,1,1,4,11,NA,NA,0,0,GMC,2006,ENVOY,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12,1,1,1,17,1,1,42,0,22,22,2,4WD,NA,4,3,0.191,2072,1864,1897,4867
420732,2,1,1,1,11,3,NA,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,0,NA,NA,NA,1,14,12,1,15,16,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420732,2,2,2,1,13,3,NA,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,0,NA,NA,NA,1,14,12,1,15,16,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420732,2,3,2,4,21,3,3,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,1,NA,NA,NA,1,14,12,1,15,16,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420732,2,4,2,1,23,12,7,0,0,NISSAN,2015,SENTRA,Sedan/Saloon,11,11,0,NA,NA,NA,1,14,12,1,15,16,1,FWD,4,4,4,0.118,1302,1495,1760,4625
420732,3,1,1,0,11,3,20,0,0,HONDA,1999,ACCORD,Sedan/Saloon,11,11,0,1,0,24,1,14,12,1,15,16,NA,NA,NA,4,4,0,1365,1400,1786,4765
420732,7,1,1,0,11,3,20,0,0,CHEVROLET,2016,COLORADO,Pickup,11,11,0,4,0,7,1,14,12,1,15,16,2,4WD,4,4,4.5,0.213,1968,1788,1887,5392
420732,7,2,2,0,13,3,20,0,0,CHEVROLET,2016,COLORADO,Pickup,11,11,0,4,0,7,1,14,12,1,15,16,2,4WD,4,4,4.5,0.213,1968,1788,1887,5392
420732,7,3,2,0,21,3,20,0,0,CHEVROLET,2016,COLORADO,Pickup,11,11,0,4,0,7,1,14,12,1,15,16,2,4WD,4,4,4.5,0.213,1968,1788,1887,5392
420732,7,4,2,0,23,3,20,0,0,CHEVROLET,2016,COLORADO,Pickup,11,11,0,4,0,7,1,14,12,1,15,16,2,4WD,4,4,4.5,0.213,1968,1788,1887,5392
420736,2,1,1,4,11,3,NA,0,7,HYUNDAI,2020,ELANTRA,Sedan/Saloon,11,11,1,1,1,3,1,2,12,2,23,0,1,FWD,4,4,4,0.107,1281,1435,1800,4620
420737,1,1,1,4,11,1,NA,0,0,BMW,2005,M3,Coupe,11,11,1,3,2,18,2,3,42,0,9,9,NA,NA,NA,NA,NA,0,1570,1369,1780,4492
420737,1,2,2,3,13,1,NA,0,0,BMW,2005,M3,Coupe,11,11,0,3,2,18,2,3,42,0,9,9,NA,NA,NA,NA,NA,0,1570,1369,1780,4492
420737,1,3,2,4,23,1,NA,0,0,BMW,2005,M3,Coupe,11,11,1,3,2,18,2,3,42,0,9,9,NA,NA,NA,NA,NA,0,1570,1369,1780,4492
420740,1,1,1,0,11,3,1,0,0,HONDA,1992,ACCORD,Sedan/Saloon,11,11,0,1,0,31,1,5,12,8,16,17,NA,NA,NA,4,4,0,1250,1375,1715,4685
420741,1,1,1,0,11,NA,99,0,0,GMC,2008,ACADIA,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12,0,1,0,15,1,4,12,8,9,9,3,AWD,NA,5,5,0.155,2233,1849,1986,5108
420743,1,1,1,4,11,20,NA,0,0,NISSAN,2015,VERSA NOTE,Hatchback/Liftback/Notchback,11,11,1,NA,NA,NA,1,1,30,0,9,9,1,FWD,3,2,3,0.147,1130,1537,1694,4140
420744,3,1,1,0,11,3,NA,0,0,DODGE,2014,CHARGER,Sedan/Saloon,11,11,0,1,0,9,1,4,12,1,14,14,3,AWD,4,4,5,0.101,1984,1486,1905,5078
420745,1,1,1,0,11,3,20,0,0,GMC,2011,TERRAIN,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,1,0,12,1,1,8,0,19,20,3,AWD,4,4,5,0.174,1827,1684,1849,4707
420747,2,1,1,5,11,NA,3,0,0,GMC,2015,TERRAIN,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,NA,1,0,8,1,2,12,6,16,16,3,AWD,4,4,5,0.174,1781,1684,1842,4707
420750,1,1,1,0,11,NA,99,0,0,JEEP,2011,GRAND CHEROKEE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12,0,NA,NA,NA,1,1,8,0,18,18,2,4WD,4,4,5,0.168,2155,1763,1943,4821
420754,2,1,1,5,11,3,NA,0,0,GMC,2013,ACADIA,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),12,12,NA,1,0,10,1,4,12,6,17,17,3,AWD,5,5,5,0.155,2163,1775,1986,5100
420761,1,1,1,4,11,NA,20,0,0,LINCOLN,2003,LS,Sedan/Saloon,11,11,1,1,1,20,1,1,35,0,3,6,NA,NA,NA,NA,NA,0,1662,1425,1859,4925
420764,1,1,1,4,11,3,1,0,0,HONDA,2000,CIVIC,Hatchback/Liftback/Notchback,11,11,1,1,1,23,1,1,24,0,16,NA,NA,NA,NA,4,4,0,1150,1375,1700,4450
420769,1,1,1,4,11,20,20,0,0,SUBARU,2006,IMPREZA,Sedan/Saloon,11,11,1,1,1,17,1,1,24,0,12,12,3,AWD,NA,5,4,0.118,1350,1440,1740,4455
420773,1,1,1,3,11,NA,NA,0,0,ACURA,2004,TSX,Sedan/Saloon,11,11,0,2,1,19,1,3,12,2,0,NA,NA,NA,NA,5,5,0,1465,1430,1763,4600
420773,1,2,2,4,13,NA,99,0,7,ACURA,2004,TSX,Sedan/Saloon,11,11,1,2,1,19,1,3,12,2,0,NA,NA,NA,NA,5,5,0,1465,1430,1763,4600
420777,2,1,1,4,11,3,NA,0,7,DODGE,2016,GRAND CARAVAN,Minivan,12,12,1,1,1,7,2,2,12,6,16,NA,1,FWD,4,4,4,0.164,1960,1725,1999,5174
420789,1,1,1,4,11,20,20,0,7,PONTIAC,2002,GRAND PRIX,Sedan/Saloon,11,11,1,1,1,21,1,2,12,6,17,NA,NA,NA,NA,4,4,0,1565,1410,1847,4991
420790,1,1,1,9,11,NA,20,0,0,MERCEDES-BENZ,2007,C-CLASS,Sedan/Saloon,11,11,NA,2,0,16,1,2,8,0,0,NA,3,AWD,NA,4,4,0,1590,1425,1727,4526
420790,1,2,2,9,13,NA,20,0,0,MERCEDES-BENZ,2007,C-CLASS,Sedan/Saloon,11,11,NA,2,0,16,1,2,8,0,0,NA,3,AWD,NA,4,4,0,1590,1425,1727,4526
420792,1,1,1,4,11,20,NA,1,0,VOLKSWAGEN,2003,JETTA,Sedan/Saloon,11,11,1,1,1,20,1,1,17,0,17,17,NA,NA,NA,5,5,0,1320,1447,1735,4379
420793,2,1,1,4,11,20,20,0,0,HONDA,2004,ACCORD,Sedan/Saloon,11,11,1,2,1,19,1,3,12,6,11,NA,NA,NA,NA,5,5,0,1415,1440,1811,4813
420793,2,2,2,5,13,20,20,0,0,HONDA,2004,ACCORD,Sedan/Saloon,11,11,NA,2,1,19,1,3,12,6,11,NA,NA,NA,NA,5,5,0,1415,1440,1811,4813
420795,1,1,1,5,11,3,NA,0,0,BUICK,2014,LACROSSE,Sedan/Saloon,11,11,NA,NA,NA,NA,1,3,12,1,17,17,3,AWD,5,5,5,0.118,1831,1491,1857,5019
420795,1,2,2,4,13,3,NA,0,0,BUICK,2014,LACROSSE,Sedan/Saloon,11,11,1,NA,NA,NA,1,3,12,1,17,17,3,AWD,5,5,5,0.118,1831,1491,1857,5019
420801,1,1,1,4,11,20,1,0,7,HYUNDAI,2006,SANTA FE,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,1,1,1,17,1,1,42,0,20,14,3,AWD,NA,5,4,0.203,1680,1715,1845,4500
420805,1,1,1,4,11,20,20,0,0,CHEVROLET,2001,IMPALA,Sedan/Saloon,11,11,1,1,1,22,1,2,12,6,9,NA,NA,NA,NA,5,5,0,1544,1425,1854,5080
420808,1,1,1,5,11,NA,99,NA,0,FORD,2011,TAURUS,Sedan/Saloon,11,11,NA,1,0,12,2,1,8,0,21,NA,3,AWD,4,4,5,0.113,1985,1557,1935,5154
420810,1,1,1,2,11,20,1,0,0,PONTIAC,2003,VIBE,Hatchback/Liftback/Notchback,11,11,0,3,1,20,1,4,12,6,18,18,NA,NA,NA,5,5,0,1229,1600,1775,4364
420810,1,2,2,4,13,20,1,0,0,PONTIAC,2003,VIBE,Hatchback/Liftback/Notchback,11,11,1,3,1,20,1,4,12,6,18,18,NA,NA,NA,5,5,0,1229,1600,1775,4364
420810,1,3,2,2,23,20,20,0,0,PONTIAC,2003,VIBE,Hatchback/Liftback/Notchback,11,11,0,3,1,20,1,4,12,6,18,18,NA,NA,NA,5,5,0,1229,1600,1775,4364
420813,1,1,1,3,11,1,1,0,0,HONDA,2004,CIVIC,Sedan/Saloon,11,11,0,3,1,19,1,3,33,0,2,2,NA,NA,NA,5,5,0,1195,1415,1715,4455
420813,1,2,2,4,13,20,1,1,7,HONDA,2004,CIVIC,Sedan/Saloon,11,11,1,3,1,19,1,3,33,0,2,2,NA,NA,NA,5,5,0,1195,1415,1715,4455
420813,1,3,2,2,23,NA,20,0,0,HONDA,2004,CIVIC,Sedan/Saloon,11,11,0,3,1,19,1,3,33,0,2,2,NA,NA,NA,5,5,0,1195,1415,1715,4455
420824,2,1,1,4,11,3,NA,0,7,DODGE,2016,DART,Sedan/Saloon,11,11,1,1,1,7,1,3,12,2,12,12,1,FWD,5,4,5,0.107,1446,1466,1829,4671
420826,1,1,1,4,11,3,20,0,7,OLDSMOBILE,1994,CUTLASS CIERA,Sedan/Saloon,11,11,1,3,2,29,2,5,24,0,11,NA,NA,NA,NA,4,4,0,1435,1374,1773,4890
420826,1,2,2,4,13,3,20,0,0,OLDSMOBILE,1994,CUTLASS CIERA,Sedan/Saloon,11,11,1,3,2,29,2,5,24,0,11,NA,NA,NA,NA,4,4,0,1435,1374,1773,4890
420826,1,3,2,3,21,2,20,0,0,OLDSMOBILE,1994,CUTLASS CIERA,Sedan/Saloon,11,11,0,3,2,29,2,5,24,0,11,NA,NA,NA,NA,4,4,0,1435,1374,1773,4890
420827,2,1,1,4,11,3,NA,0,0,JAGUAR,2002,X-TYPE,Sedan/Saloon,11,11,1,1,1,21,2,2,12,2,12,NA,NA,NA,NA,NA,NA,0,1495,1430,1789,4672
420829,1,1,1,4,11,20,20,0,0,GMC,2004,ENVOY,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,1,1,1,19,1,1,34,0,16,16,NA,NA,NA,3,3,0.191,2015,1847,1897,4867
420837,1,1,1,3,11,3,1,0,0,CHEVROLET,2005,MALIBU,Sedan/Saloon,11,11,0,1,0,18,1,3,12,2,15,15,NA,NA,NA,5,5,0,1488,1463,1760,4808
420837,2,1,1,4,11,3,1,0,0,MERCURY,2001,SABLE,Sedan/Saloon,11,11,1,1,1,22,1,3,12,2,15,15,NA,NA,NA,5,5,0,1488,1407,1857,5075
420840,1,1,1,0,11,NA,20,0,0,CHEVROLET,2018,MALIBU,Sedan/Saloon,11,11,0,2,0,5,1,2,9,0,17,NA,1,FWD,5,4,5,0.102,1422,1455,1854,4923
420840,1,2,2,0,23,NA,20,0,0,CHEVROLET,2018,MALIBU,Sedan/Saloon,11,11,0,2,0,5,1,2,9,0,17,NA,1,FWD,5,4,5,0.102,1422,1455,1854,4923
420847,1,1,1,0,11,20,20,0,0,GMC,2005,ENVOY,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,2,0,18,1,5,25,0,11,11,NA,NA,NA,4,3,0.191,2026,1862,1897,4867
420847,1,2,2,0,13,20,20,0,0,GMC,2005,ENVOY,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,2,0,18,1,5,25,0,11,11,NA,NA,NA,4,3,0.191,2026,1862,1897,4867
420855,2,1,1,0,11,3,1,0,0,CHEVROLET,2007,EXPRESS,Incomplete - Cutaway,13,13,0,4,0,16,1,5,12,2,3,NA,7,RWD,NA,5,5,0,2400,2102,2017,5692
420855,2,2,2,0,51,97,20,0,0,CHEVROLET,2007,EXPRESS,Incomplete - Cutaway,13,13,0,4,0,16,1,5,12,2,3,NA,7,RWD,NA,5,5,0,2400,2102,2017,5692
420855,2,3,2,0,51,97,20,0,0,CHEVROLET,2007,EXPRESS,Incomplete - Cutaway,13,13,0,4,0,16,1,5,12,2,3,NA,7,RWD,NA,5,5,0,2400,2102,2017,5692
420855,2,4,2,0,51,97,20,0,0,CHEVROLET,2007,EXPRESS,Incomplete - Cutaway,13,13,0,4,0,16,1,5,12,2,3,NA,7,RWD,NA,5,5,0,2400,2102,2017,5692
420856,1,1,1,3,11,NA,1,0,0,BUICK,2003,CENTURY,Sedan/Saloon,11,11,0,NA,NA,NA,2,6,12,2,22,22,NA,NA,NA,3,4,0,1518,1433,1852,4940
420857,1,1,1,0,11,NA,20,0,0,ACURA,2005,TL,Sedan/Saloon,11,11,0,1,0,18,1,1,9,0,21,NA,NA,NA,NA,5,5,0,1614,1445,1821,4760
420860,1,1,1,4,11,20,NA,1,0,SUBARU,2007,OUTBACK,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,1,1,1,16,1,1,35,0,18,18,3,AWD,NA,5,5,0.0795,1525,1600,1770,4729
420862,2,1,1,0,11,NA,99,0,0,FORD,2016,TAURUS,Sedan/Saloon,11,11,0,1,0,7,1,3,12,6,0,NA,3,AWD,5,5,5,0.113,1960,1572,1935,5154
420863,2,1,1,3,11,3,1,1,0,HONDA,2000,CIVIC,Coupe,11,11,0,2,1,23,1,8,12,6,1,1,NA,NA,NA,4,4,0,1150,1375,1700,4450
420863,2,2,2,4,13,3,1,0,7,HONDA,2000,CIVIC,Coupe,11,11,1,2,1,23,1,8,12,6,1,1,NA,NA,NA,4,4,0,1150,1375,1700,4450
420866,1,1,1,4,11,20,1,0,7,VOLKSWAGEN,2004,PASSAT,Wagon,11,11,1,1,1,19,1,3,12,6,23,NA,NA,NA,NA,5,5,0,1533,1461,1740,4703
420866,2,1,1,2,11,3,1,0,0,CHRYSLER,2013,TOWN AND COUNTRY,Minivan,12,12,0,1,0,10,1,3,12,6,23,NA,1,FWD,4,4,4,0.164,2046,1725,2000,5151
420866,3,1,1,0,11,3,20,0,0,VOLKSWAGEN,2005,PASSAT,Sedan/Saloon,11,11,0,1,0,18,1,3,12,6,23,NA,NA,NA,NA,5,5,0,1415,1460,1740,4703
420870,1,1,1,4,11,NA,1,0,0,SATURN,2002,SL,Sedan/Saloon,11,11,1,1,1,21,1,1,35,0,21,21,NA,NA,NA,5,5,0,1090,1350,1680,4501
420871,1,1,1,0,11,NA,20,0,0,BUICK,2001,LESABRE,Sedan/Saloon,11,11,0,NA,NA,NA,1,4,12,6,10,11,NA,NA,NA,5,4,0,1633,1440,1867,5080
420871,1,2,2,5,13,NA,20,0,0,BUICK,2001,LESABRE,Sedan/Saloon,11,11,NA,NA,NA,NA,1,4,12,6,10,11,NA,NA,NA,5,4,0,1633,1440,1867,5080
420876,1,1,1,2,11,20,20,0,0,MERCEDES-BENZ,2005,E-CLASS,Sedan/Saloon,11,11,0,3,1,18,1,7,12,6,12,12,NA,NA,NA,4,4,0,1628,1450,1811,4834
420876,1,2,2,4,13,20,20,0,0,MERCEDES-BENZ,2005,E-CLASS,Sedan/Saloon,11,11,1,3,1,18,1,7,12,6,12,12,NA,NA,NA,4,4,0,1628,1450,1811,4834
420876,1,3,2,3,21,NA,20,0,0,MERCEDES-BENZ,2005,E-CLASS,Sedan/Saloon,11,11,0,3,1,18,1,7,12,6,12,12,NA,NA,NA,4,4,0,1628,1450,1811,4834
420881,1,1,1,0,11,NA,1,0,0,INFINITI,2015,Q50,Sedan/Saloon,11,11,0,2,0,8,1,2,8,0,22,NA,3,AWD,4,3,4,0.097,1759,1445,1824,4783
420881,1,2,2,0,13,NA,1,0,0,INFINITI,2015,Q50,Sedan/Saloon,11,11,0,2,0,8,1,2,8,0,22,NA,3,AWD,4,3,4,0.097,1759,1445,1824,4783
420882,1,1,1,3,11,3,NA,0,0,VOLKSWAGEN,2017,PASSAT,Sedan/Saloon,11,11,0,1,0,6,1,3,12,6,18,18,1,FWD,4,4,4,0.107,1481,1471,1834,4874
420897,1,1,1,0,11,3,1,0,0,SUBARU,2017,FORESTER,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,1,0,6,1,1,8,0,4,NA,3,AWD,4,4,5,0.169,1515,1735,1795,4600
420898,1,1,1,4,11,20,20,0,0,CHEVROLET,2016,EQUINOX,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,1,1,1,7,1,1,35,0,12,NA,3,AWD,4,4,5,0.174,1748,1684,1842,4770
420900,1,1,1,3,11,NA,1,0,0,KIA,2008,OPTIMA,Sedan/Saloon,11,11,0,3,2,15,2,3,19,0,0,NA,1,FWD,NA,5,5,0,1435,1475,1805,4800
420900,1,2,2,4,23,NA,NA,0,0,KIA,2008,OPTIMA,Sedan/Saloon,11,11,1,3,2,15,2,3,19,0,0,NA,1,FWD,NA,5,5,0,1435,1475,1805,4800
420900,1,3,2,4,13,3,NA,0,7,KIA,2008,OPTIMA,Sedan/Saloon,11,11,1,3,2,15,2,3,19,0,0,NA,1,FWD,NA,5,5,0,1435,1475,1805,4800
420903,1,1,1,5,11,3,1,0,0,SUBARU,2018,LEGACY,Sedan/Saloon,11,11,NA,2,1,5,1,2,42,0,17,17,3,AWD,5,5,5,0.101,1592,1506,1839,4796
420903,1,2,2,4,13,20,1,0,7,SUBARU,2018,LEGACY,Sedan/Saloon,11,11,1,2,1,5,1,2,42,0,17,17,3,AWD,5,5,5,0.101,1592,1506,1839,4796
420908,1,1,1,4,11,3,20,0,7,FORD,2003,FOCUS,Sedan/Saloon,11,11,1,1,1,20,1,2,12,6,9,NA,NA,NA,NA,4,4.666666666666667,0,1200,1435,1700,4270
420928,1,1,1,4,11,3,20,0,0,HYUNDAI,2008,ELANTRA,Sedan/Saloon,11,11,1,1,1,15,1,2,59,0,8,NA,1,FWD,NA,5,5,0,1283,1480,1775,4505
420928,2,1,1,0,11,3,20,0,0,FORD,2013,E-350,Cargo Van,12,12,0,1,0,10,1,2,59,0,8,NA,7,RWD,NA,NA,NA,0,2763,2096,2014,5382
420939,2,1,1,2,11,3,NA,0,0,GMC,2020,TERRAIN,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),11,11,0,1,0,3,1,2,12,2,12,NA,3,AWD,5,5,5,0.164,1612,1661,1839,4630
420940,1,1,1,4,11,20,3,0,7,MAZDA,2018,MAZDA3,Sedan/Saloon,11,11,1,1,1,5,1,1,42,0,13,NA,1,FWD,5,4,5,0.105,1310,1450,1795,4580
420945,1,1,1,4,11,3,1,0,0,PONTIAC,2009,VIBE,Hatchback/Liftback/Notchback,11,11,1,2,1,14,1,2,35,0,11,NA,3,AWD,NA,5,5,0.136,1300,1570,1763,4366
420945,1,2,2,3,13,3,1,0,0,PONTIAC,2009,VIBE,Hatchback/Liftback/Notchback,11,11,0,2,1,14,1,2,35,0,11,NA,3,AWD,NA,5,5,0.136,1300,1570,1763,4366
420947,1,1,1,3,11,20,7,0,0,MERCURY,2003,GRAND MARQUIS,Sedan/Saloon,11,11,0,6,1,20,1,6,53,0,23,NA,NA,NA,NA,5,5,0,1794,1448,1989,5385
420947,1,2,2,4,13,20,20,0,0,MERCURY,2003,GRAND MARQUIS,Sedan/Saloon,11,11,1,6,1,20,1,6,53,0,23,NA,NA,NA,NA,5,5,0,1794,1448,1989,5385
420947,1,3,2,1,21,20,20,0,0,MERCURY,2003,GRAND MARQUIS,Sedan/Saloon,11,11,0,6,1,20,1,6,53,0,23,NA,NA,NA,NA,5,5,0,1794,1448,1989,5385
420947,1,4,2,3,22,20,20,0,0,MERCURY,2003,GRAND MARQUIS,Sedan/Saloon,11,11,0,6,1,20,1,6,53,0,23,NA,NA,NA,NA,5,5,0,1794,1448,1989,5385
420947,1,5,2,2,22,20,20,0,0,MERCURY,2003,GRAND MARQUIS,Sedan/Saloon,11,11,0,6,1,20,1,6,53,0,23,NA,NA,NA,NA,5,5,0,1794,1448,1989,5385
