YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2020,1,10134,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01023956900,1
2020,1,10135,1,1,4,1,2,1,2,5,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,2,0,0,0,01115040402,1
2020,1,10136,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,01127021900,1
2020,1,10137,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01017954600,1
2020,1,10138,2,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01007010011,1
2020,1,10139,1,1,4,2,2,3,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01033020901,1
2020,1,10140,1,1,4,2,2,1,1,4,1,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01073012003,1
2020,1,10141,1,1,4,1,2,4,2,4,2,1,2,2,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01127020801,1
2020,1,10142,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01069041600,1
2020,1,10143,1,1,4,1,2,4,2,5,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01059973100,1
2020,1,10144,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01121010202,1
2020,1,10145,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01049960703,1
2020,1,10146,1,1,4,1,2,1,1,5,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01061050600,1
2020,1,10147,1,1,4,1,2,1,2,3,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005101,1
2020,1,10148,1,1,4,1,2,1,2,5,2,3,1,1,2,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01073011500,1
2020,1,10149,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01103005202,1
2020,1,10150,1,1,4,2,2,3,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,01121011100,1
2020,1,10151,1,1,4,1,2,1,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01013953300,1
2020,1,10152,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01123962701,1
2020,1,10153,1,1,4,2,2,4,2,6,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01069040203,1
2020,1,10154,1,1,4,2,2,4,2,4,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01073000400,1
2020,1,10155,1,1,4,1,2,1,2,5,2,5,2,1,2,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,1,2,2,2,0,0,0,01087231500,1
2020,1,10156,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,01045020802,1
2020,1,10157,1,1,4,1,2,4,2,3,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01103005500,1
2020,1,10158,1,1,4,1,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01115040213,1
2020,1,10159,2,1,4,1,2,1,2,5,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01103005202,1
2020,1,10160,1,1,4,1,2,4,2,6,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01053970300,1
2020,1,10161,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,1,2,0,0,0,01009050400,1
2020,1,10162,2,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01125010302,1
2020,1,10163,1,1,4,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01085781200,1
2020,1,10164,1,1,4,1,1,3,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01017954300,1
2020,1,10165,1,1,4,2,1,1,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,0,0,0,01073004200,1
2020,1,10166,1,1,4,2,1,1,2,1,2,3,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,01017954300,1
2020,1,10167,1,1,4,1,1,4,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01127021200,1
2020,1,10168,2,1,4,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01081041703,1
2020,1,10169,1,1,4,2,1,1,2,1,2,2,1,1,3,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,2,0,0,0,01087231601,1
2020,1,10170,1,1,4,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,2,2,0,0,0,01001020804,1
2020,1,10171,1,1,4,1,1,4,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01049960800,1
2020,1,10172,1,1,4,2,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,01097003207,1
2020,1,10173,1,1,4,2,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,01073003900,1
2020,1,10174,1,1,4,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01089002501,1
2020,1,10176,2,1,4,1,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01089010102,1
2020,1,10177,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,0,0,0,01059973702,1
2020,1,10178,1,1,4,1,2,1,2,5,2,3,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01117030800,1
2020,1,10179,1,1,4,1,2,1,1,5,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01059973703,1
2020,1,10180,1,1,4,2,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01073010806,1
2020,1,10181,1,1,4,2,2,1,1,3,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01073005908,1
2020,1,10182,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01127021100,1
2020,1,10183,1,1,4,2,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,01031011205,1
2020,1,10184,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01005950600,1
2020,1,10185,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01051030701,1
2020,1,10186,1,1,4,2,2,1,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01071950700,1
2020,1,10187,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005700,1
2020,1,10188,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2,2,0,0,0,01079979800,1
2020,1,10190,1,1,4,1,2,1,2,4,2,1,2,1,1,6,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01051030600,1
2020,1,10191,1,1,4,1,2,1,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01083020104,1
2020,1,10192,2,1,4,1,2,1,2,4,2,5,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01049960500,1
2020,1,10193,1,1,4,1,2,1,1,2,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,0,0,0,01125010603,1
2020,1,10194,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,01009050400,1
2020,1,10195,1,1,4,2,2,1,1,4,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,01101005302,1
2020,1,10196,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005503,1
2020,1,10197,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01125012403,1
2020,1,10198,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01007010001,1
2020,1,10199,1,1,4,1,2,1,2,4,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,01099076102,1
2020,1,10200,1,1,4,2,2,1,2,3,2,6,1,1,2,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01103005306,1
2020,1,10201,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,01073010804,1
2020,1,10202,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01077011502,1
2020,1,10203,1,1,4,2,2,4,1,4,1,1,2,2,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01043964800,1
2020,1,10204,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01133965503,1
2020,1,10205,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01009050502,1
2020,1,10206,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005101,1
2020,1,10207,1,1,4,2,2,1,1,4,1,4,2,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01073014001,1
2020,1,10208,1,1,4,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01045021101,1
2020,1,10209,1,1,4,2,2,1,2,6,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,01055010504,1
2020,1,10210,1,1,4,2,2,1,2,3,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01055010300,1
2020,1,10211,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01069040100,1
2020,1,10212,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01113031200,1
2020,1,10213,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01123961900,1
2020,1,10214,1,1,4,2,2,4,1,5,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01081041200,1
2020,1,10215,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01111000400,1
2020,1,10216,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01055010202,1
2020,1,10217,2,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01043965100,1
2020,1,10218,1,1,4,1,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097006600,1
2020,1,10219,1,1,4,1,2,1,2,6,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01123962000,1
2020,1,10220,2,1,4,1,2,4,2,4,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01033020801,1
2020,1,10221,1,1,4,1,2,4,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,0,0,01037961100,1
2020,1,10222,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01033020901,1
2020,1,10223,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01073012917,1
2020,1,10224,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01079979300,1
2020,1,10225,1,1,4,2,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,01115040208,1
2020,1,10226,1,1,4,1,2,1,2,5,2,3,1,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01049961000,1
2020,1,10227,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,01115040402,1
2020,1,10228,1,1,4,2,2,1,2,3,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01003010903,1
2020,1,10229,2,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01063060000,1
2020,1,10230,1,1,4,1,2,3,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01083021203,1
2020,1,10231,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01125010105,1
2020,1,10232,1,1,4,2,2,1,2,6,2,3,2,1,2,1,2,1,2,2,2,2,2,2,1,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01097006304,1
2020,1,10233,1,1,4,2,2,1,1,3,1,4,2,1,2,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01089003100,1
2020,1,10234,1,1,4,1,2,4,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01021060300,1
2020,1,10235,1,1,4,2,2,4,2,5,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01081042006,1
2020,1,10236,1,1,4,2,2,1,1,4,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097006403,1
2020,1,10237,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01123962600,1
2020,1,10238,1,1,4,2,2,1,2,3,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01073005903,1
2020,1,10239,1,1,4,2,2,1,2,3,2,1,2,2,3,13,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,0,0,0,01103005404,1
2020,1,10240,1,1,4,2,2,1,1,4,1,4,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,01031010300,1
2020,1,10242,1,1,4,2,1,1,2,1,2,1,2,1,1,13,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01073014209,1
2020,1,10243,1,1,4,2,1,1,2,1,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01097004800,1
2020,1,10244,1,1,4,2,1,4,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01073010605,1
2020,1,10245,1,1,4,2,1,1,2,1,3,2,2,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01115040504,1
2020,1,10246,1,1,4,2,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,0,0,0,01117030315,1
2020,1,10247,1,1,4,1,1,3,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01003010200,1
2020,1,10248,1,1,4,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01073010603,1
2020,1,10249,1,1,4,1,1,1,2,1,2,2,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01083021203,1
2020,1,10250,1,1,4,2,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01083020101,1
2020,1,10251,1,1,4,1,1,4,2,1,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01013953400,1
2020,1,10252,1,1,4,2,1,1,2,1,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,0,0,01083020900,1
2020,1,10253,2,1,4,1,1,4,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01101005904,1
2020,1,10254,1,1,4,1,1,4,2,1,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01003010904,1
2020,1,10255,1,1,4,2,2,1,2,3,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,01097001800,1
2020,1,10256,1,1,4,1,2,1,1,5,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,01089010302,1
2020,1,10257,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01015002502,1
2020,1,10258,1,1,4,1,2,4,1,5,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01021060404,1
2020,1,10259,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,01115040210,1
2020,1,10260,1,1,4,1,2,1,2,3,2,2,1,1,3,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01107050200,1
2020,1,10261,1,1,4,2,2,1,2,4,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,0,0,0,01015000800,1
2020,1,10262,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01057020100,1
2020,1,10263,1,1,4,1,2,1,2,3,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,01055010602,1
2020,1,10264,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01047956201,1
2020,1,10265,1,1,4,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01087231603,1
2020,1,10266,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01103005500,1
2020,1,10267,1,1,4,1,2,4,2,4,2,1,1,2,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01003010904,1
2020,1,10268,1,1,4,2,2,1,1,4,1,4,1,2,2,1,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01073003002,1
2020,1,10269,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01089001200,1
2020,1,10270,1,1,4,2,2,1,2,6,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01097006304,1
2020,1,10271,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01063060101,1
2020,1,10272,1,1,4,1,2,1,1,5,1,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,01121011200,1
2020,1,10273,3,1,4,1,2,1,2,4,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01099075800,1
2020,1,10274,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01027959100,1
2020,1,10275,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01071950601,1
2020,1,10276,3,1,4,1,2,1,1,3,1,4,2,1,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,01083020402,1
2020,1,10277,1,1,4,1,2,1,2,3,2,4,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,01129044100,1
2020,1,10278,1,1,4,1,2,1,2,4,2,4,1,1,2,1,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,01021060600,1
2020,1,10279,1,1,4,2,2,1,1,3,1,4,1,1,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,01097006803,1
2020,1,10280,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01097006104,1
2020,1,10281,1,1,4,1,2,4,2,5,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01001020803,1
2020,1,10282,1,1,4,1,2,1,2,4,2,3,2,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,01081042104,1
2020,1,10283,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,01065040500,1
