st_case,fatals_crash,persons_total,HARM_EV,manner_collision,hour,ems_arrival_hour
480040,2,2,1,0,23,0
480041,2,6,12,2,20,
480042,1,1,42,0,20,21
480043,1,1,35,0,15,
480044,2,11,12,1,7,
480045,1,1,42,0,12,
480046,1,1,8,0,19,
480047,1,2,12,2,16,
480048,1,1,30,0,6,
480049,1,1,8,0,4,
480050,1,1,8,0,20,
480051,1,3,12,6,12,
480052,1,3,12,2,3,3
480053,1,2,12,1,19,
480054,1,5,8,0,18,
480055,1,1,8,0,18,
480056,1,4,12,6,19,
480057,1,1,43,0,1,
480058,1,2,12,6,10,
480059,1,2,42,0,1,
480060,1,1,43,0,15,
480061,1,4,12,1,1,1
480062,1,1,8,0,7,
480063,1,1,8,0,21,
480064,1,1,8,0,20,
480065,1,2,12,6,22,
480066,1,1,8,0,6,
480067,1,1,8,0,1,
480068,1,7,12,7,11,
480069,1,1,46,0,0,
480070,1,2,12,2,4,
480071,1,1,42,0,14,
480072,1,1,8,0,3,
480073,1,1,23,0,6,
480074,2,5,12,1,18,
480075,1,1,14,0,13,14
480076,1,2,12,7,16,
480077,1,2,12,6,18,
480078,1,1,8,0,21,
480079,1,1,8,0,6,
480080,2,2,52,0,10,
480081,2,1,8,0,8,9
480082,1,1,8,0,20,
480083,1,1,38,0,15,
480084,1,2,8,0,18,
480085,1,2,12,6,21,
480086,1,2,42,0,0,
480087,1,1,8,0,10,
480088,1,2,12,6,20,
480089,1,3,12,2,13,13
480091,1,1,8,0,18,
480092,1,1,8,0,18,
480093,1,1,8,0,1,
480094,1,1,42,0,20,
480095,1,1,18,0,18,
480096,1,2,12,6,8,
480097,1,2,12,2,17,
480098,1,1,40,0,22,
480099,1,2,1,0,10,
480100,1,1,38,0,4,
480101,1,2,12,6,7,
480102,1,1,43,0,4,
480103,1,1,8,0,21,
480104,1,1,42,0,21,
480105,1,5,12,2,13,
480107,1,1,32,0,15,
480108,2,3,12,2,20,21
480109,1,2,12,6,13,14
480110,1,2,12,7,21,
480111,1,1,38,0,21,
480112,1,3,12,2,20,
480113,1,2,30,0,21,
480114,1,2,12,2,18,
480115,1,2,38,0,3,
480116,2,2,59,0,17,
480117,1,2,12,6,7,
480118,1,1,8,0,2,
480119,1,2,12,6,18,
480120,1,3,8,0,13,
480121,1,4,8,0,18,
480122,1,5,12,1,17,
480123,2,4,12,6,20,
480124,1,2,59,0,2,4
480125,1,1,59,0,14,
480126,1,2,12,6,8,8
480127,2,3,1,0,10,
480128,1,3,12,6,23,23
480129,2,2,12,2,18,
480130,1,2,12,6,13,
480131,1,3,12,2,8,8
480132,1,1,8,0,18,
480133,1,1,8,0,21,
480134,1,2,42,0,17,
480136,1,3,12,6,18,
480137,1,2,12,6,5,
480139,1,1,8,0,18,
480140,1,2,12,6,3,3
480141,1,1,33,0,0,
480142,1,1,98,0,22,
480143,1,1,1,0,20,
480144,1,1,42,0,0,0
480145,1,4,8,0,20,
480146,2,3,1,0,9,
480147,1,1,8,0,19,
480148,1,2,25,0,11,
480149,1,2,12,2,14,
480150,1,1,8,0,6,
480151,1,1,8,0,19,
480152,1,1,32,0,20,
480153,1,2,8,0,22,
480154,1,1,8,0,22,
480155,1,1,8,0,22,
480156,1,3,8,0,19,
480157,1,5,12,6,1,
480158,1,8,12,1,18,
480159,1,1,38,0,2,
480160,1,3,12,1,20,
480161,1,1,33,0,7,
480162,1,3,12,1,7,
480163,1,2,12,1,17,
480164,3,4,59,0,2,
480165,1,3,12,2,4,
480166,1,1,53,0,2,
480167,1,1,46,0,16,
480168,1,2,12,1,21,
480169,2,2,12,2,18,
480170,1,1,8,0,20,
480171,1,1,8,0,4,
480172,1,3,12,1,0,
480173,1,3,1,0,20,
480174,1,2,42,0,21,
480175,1,2,12,6,17,17
480176,1,2,12,6,20,
480177,1,2,8,0,20,
480178,1,5,12,6,15,
480179,1,4,12,2,14,
480180,1,3,1,0,17,
480181,1,2,8,0,21,
480182,1,1,32,0,5,
480183,1,1,52,0,12,
480184,1,1,8,0,19,
480185,1,3,12,6,11,
480186,1,2,12,6,8,8
480187,1,2,12,1,8,
480188,1,3,12,7,13,
480190,1,4,12,6,15,
480191,2,5,12,6,23,
480193,1,1,8,0,22,
480194,1,2,12,6,12,
480195,2,3,12,6,10,
480196,1,3,12,6,8,
480197,1,2,12,6,12,
480198,1,1,33,0,4,
480199,1,1,30,0,4,
480200,1,4,12,6,7,
480201,1,3,12,1,20,
480202,1,1,42,0,21,
480203,1,5,12,6,19,
480204,2,2,25,0,2,
480205,1,1,21,0,6,
480206,1,5,12,2,7,
480207,1,1,31,0,6,
480208,1,2,12,1,6,
480209,1,3,12,6,13,
480210,3,6,12,1,16,
480211,1,1,8,0,18,
480212,1,2,15,0,18,
480213,1,5,12,6,16,
480214,1,1,42,0,12,
480215,1,8,12,1,1,
480216,1,2,12,6,21,
480217,1,3,12,2,13,
480218,2,5,24,0,20,
480219,1,2,12,6,17,
480220,1,1,8,0,6,
480221,1,2,57,0,11,
480222,1,1,12,2,5,
480223,2,3,12,6,9,
480224,1,1,8,0,10,
480225,2,1,8,0,18,
480226,1,0,8,0,10,
480227,1,3,12,8,13,
480228,1,2,12,2,13,
480229,2,3,12,2,9,
480230,1,2,12,2,8,
480231,2,4,1,0,1,
480232,1,2,10,0,21,
480233,1,1,8,0,12,
480234,1,1,42,0,21,
480235,1,3,12,6,15,
480236,1,2,5,0,0,
480237,1,1,34,0,0,
480238,1,3,12,1,21,
480239,1,2,8,0,19,
480240,1,1,8,0,7,
480241,1,3,12,2,10,
480242,1,1,24,0,3,
480243,1,2,12,2,20,
480244,1,1,42,0,11,
480245,1,1,8,0,5,
480248,1,1,8,0,3,
480249,1,1,25,0,3,
480250,1,2,12,6,16,
480251,1,3,12,6,18,
480252,1,1,8,0,9,
480253,1,3,12,2,6,
480254,1,2,12,9,16,
480255,1,2,12,6,6,
480256,1,1,35,0,2,
480257,1,2,12,7,2,
480258,1,1,8,0,20,
480259,1,2,1,0,21,
480260,1,2,12,1,3,
480261,1,7,12,1,19,
480262,1,2,8,0,2,
480263,1,1,9,0,14,
480264,2,4,12,1,22,
480265,1,1,8,0,20,
480266,1,1,42,0,5,
480267,1,1,8,0,22,
480268,1,1,8,0,6,
480269,1,2,8,0,18,
480270,2,3,12,2,11,
480271,1,1,8,0,14,
480272,1,4,1,0,7,
480273,1,1,59,0,22,
480274,1,1,8,0,18,
480276,1,1,1,0,20,
480277,1,3,12,2,8,
480278,1,1,24,0,23,
480279,1,3,12,6,15,
480280,1,3,12,7,16,
480281,1,5,30,0,23,
480282,1,3,12,6,18,
480283,1,1,53,0,10,
480284,1,3,12,1,14,
480285,1,1,8,0,7,
480286,1,4,1,0,6,
480287,1,1,53,0,1,
480288,1,1,8,0,20,
480289,1,2,8,0,7,
480290,1,2,12,1,11,
480291,1,2,12,6,11,
480292,1,2,8,0,20,
480293,1,2,1,0,12,
480295,2,5,12,2,19,
480296,1,4,12,6,10,
480297,1,2,42,0,15,
480298,1,1,12,7,0,
480299,1,1,32,0,13,13
480300,1,2,12,2,9,9
480301,1,4,12,6,18,
480302,1,1,24,0,2,
480303,1,2,35,0,15,
480304,1,2,12,2,20,
480305,1,1,1,0,12,
480306,1,1,38,0,6,
480307,1,4,12,2,16,17
480308,1,1,30,0,5,
480309,1,1,8,0,19,
480310,1,3,8,0,19,
480311,1,1,8,0,21,
480312,1,1,35,0,23,
480313,1,3,12,6,10,10
480314,1,2,12,2,5,
480315,1,3,12,2,3,
480316,1,2,12,6,18,
480317,1,1,21,0,23,
480318,1,1,1,0,1,
480319,1,2,59,0,8,
480320,1,3,8,0,19,
480321,1,1,44,0,18,
480322,1,2,12,6,7,
480323,1,2,5,0,3,
480324,2,5,42,0,15,
480325,1,2,12,6,5,
480326,1,1,8,0,18,
480327,1,1,42,0,14,
480328,1,2,1,0,7,
480329,1,5,14,0,21,
480330,1,1,8,0,21,
480331,1,1,8,0,2,
480332,1,3,8,0,22,
480333,1,1,8,0,18,
480334,1,2,18,0,10,
480335,1,2,12,1,14,
480336,1,1,1,0,3,
480337,1,1,33,0,22,
480338,2,3,12,6,8,
480339,1,1,46,0,22,
480340,1,2,8,0,2,
480341,1,5,25,0,17,
480342,1,1,1,0,1,
480343,1,2,8,0,0,
480344,1,2,31,0,2,
480345,1,1,32,0,1,
480346,3,4,32,0,19,
480347,1,1,8,0,5,
480348,1,3,12,2,12,
480349,1,4,12,6,14,
480351,1,2,1,0,18,
480352,2,2,59,0,6,
480353,1,2,12,6,15,
480355,1,1,33,0,18,
480356,1,4,12,1,17,
480357,1,1,58,0,2,
480358,1,1,14,0,15,
480359,1,2,12,6,19,
480360,1,1,30,0,6,
480361,1,2,42,0,14,
480362,1,2,9,0,21,
480363,1,1,30,0,10,
480364,1,1,52,0,12,
480365,1,1,25,0,0,
480366,1,1,8,0,2,
480367,1,2,12,6,6,
480368,2,3,1,0,22,
480369,1,1,59,0,14,
480370,1,2,12,2,16,
480371,1,1,8,0,2,
480372,1,2,12,6,11,
480373,1,4,38,0,20,
480374,1,2,30,0,5,
480375,1,1,33,0,0,
480376,1,1,42,0,2,
480377,1,1,8,0,2,
480378,1,2,42,0,13,
480379,1,1,8,0,2,
480380,1,2,12,1,1,
480381,1,2,12,6,13,
480382,1,2,12,2,20,
480383,1,1,42,0,23,
480384,1,4,12,1,7,
480385,4,5,12,6,6,
480386,1,2,12,1,5,
480387,1,2,12,7,4,
480388,1,1,8,0,21,
480389,1,2,1,0,19,
480390,1,2,12,6,5,
480391,1,3,20,0,2,
480392,1,3,12,6,6,
480393,1,1,8,0,18,
480395,1,1,8,0,22,
480396,1,1,42,0,12,
480397,1,1,30,0,21,
480398,3,4,12,6,18,
480399,1,2,12,2,7,
480400,1,3,12,1,5,
480401,1,2,12,1,6,
480402,1,1,52,0,4,
480403,1,5,12,6,18,
480404,1,9,8,0,4,
480405,1,1,38,0,13,
480406,1,3,8,0,19,
480407,1,2,12,6,4,
480408,1,1,1,0,18,
480409,1,1,8,0,5,
480410,1,2,8,0,1,
480411,1,1,33,0,21,
480412,1,2,12,6,17,
480413,1,1,8,0,22,
480414,1,5,12,6,4,
480415,1,1,30,0,20,
480416,2,3,12,8,16,
480417,2,2,35,0,2,
480418,1,2,12,6,14,
480420,1,1,33,0,6,
480421,1,1,8,0,18,
480422,1,1,42,0,1,
480423,1,3,33,0,8,
480424,1,1,1,0,0,
480425,1,2,12,2,18,
480426,1,1,8,0,19,
480428,1,1,42,0,12,
480429,1,1,8,0,16,
480430,1,3,1,0,9,
480431,1,1,33,0,3,
480432,1,1,38,0,18,
480433,1,1,43,0,9,
480434,1,1,43,0,18,
480436,1,1,35,0,5,
480437,1,2,8,0,18,
480438,1,2,12,6,15,
480439,1,1,1,0,14,
480440,1,2,12,1,5,
480441,1,4,14,0,22,
480443,1,2,12,1,1,1
480444,2,2,12,2,2,
480445,1,1,72,0,9,
480446,1,1,98,0,4,
480447,1,2,8,0,15,
480448,1,1,1,0,21,
480449,1,1,8,0,16,
480450,1,4,12,1,15,
480451,1,2,12,6,7,
480452,1,2,12,7,17,
480454,1,1,9,0,22,
480455,1,1,30,0,23,
480456,2,4,12,2,13,
480458,1,1,8,0,18,
480459,1,2,12,2,0,
480460,1,3,12,6,19,
480461,2,3,12,6,10,
480462,1,1,8,0,20,
480463,2,4,12,6,12,
480465,1,2,12,6,7,
480466,1,3,41,0,17,
480467,1,1,33,0,1,
480468,1,3,12,6,17,
480469,2,2,12,2,3,
480470,1,1,8,0,6,
480471,1,3,38,0,5,
480472,1,3,12,6,15,
480473,1,4,12,6,13,
480474,1,3,12,6,14,
480475,1,1,8,0,17,
480476,1,1,1,0,2,
480477,1,1,8,0,5,
480478,1,2,8,0,18,
480480,1,3,12,11,16,
480481,1,2,33,0,6,
480482,1,1,8,0,18,
480483,1,3,12,6,18,
480484,1,2,12,6,10,
480485,1,1,8,0,19,
480486,1,1,25,0,2,
480487,1,1,1,0,14,
480489,1,1,8,0,7,
480491,2,2,12,2,14,
480492,1,2,12,6,1,
480493,1,2,12,6,19,
480494,1,3,12,1,16,16
480495,1,1,5,0,18,
480496,1,1,20,0,3,
480497,1,4,5,0,12,
480499,1,2,8,0,0,
480500,1,4,12,2,15,
480501,1,1,8,0,19,
480502,1,2,30,0,1,
480503,1,1,59,0,9,
480504,1,1,33,0,12,
480506,1,2,25,0,9,
480507,1,1,33,0,19,
480508,1,4,32,0,8,
480509,2,2,25,0,2,
480510,1,5,12,6,7,
480511,1,1,52,0,18,
480512,2,3,54,11,5,
480513,1,2,12,6,21,
480514,1,3,12,1,2,
480515,1,2,12,6,5,
480516,1,6,12,2,20,
480517,2,2,30,0,11,
480518,1,2,8,0,19,
480519,1,3,12,2,18,
480520,1,2,12,6,15,
480521,1,5,12,1,20,
480522,1,4,12,6,9,
480523,1,2,9,0,2,
480524,1,3,12,6,13,
480525,1,5,12,1,20,
480526,1,3,12,2,16,
480527,1,3,12,98,6,
480528,1,1,42,0,7,
480529,1,2,12,6,9,
480530,1,1,1,0,17,
480531,1,1,8,0,9,
480532,3,3,33,0,3,
480533,2,6,12,2,7,
480534,1,1,32,0,17,
480535,1,2,8,0,19,
480536,1,3,12,1,16,
480537,1,1,8,0,10,
480538,1,1,25,0,0,
480539,1,1,30,0,1,
480540,1,1,8,0,5,
480541,1,1,42,0,4,
480542,1,2,12,6,0,
480543,1,1,8,0,18,
480544,1,5,12,6,19,
480545,1,4,12,1,3,
480546,1,1,9,0,7,
480547,3,8,12,6,15,16
480548,1,2,12,2,16,
480549,1,2,30,0,9,
480550,1,4,12,6,6,
480551,1,1,30,0,19,
480552,1,2,8,0,22,
480554,1,6,12,6,13,
480555,1,2,12,6,7,
480556,1,1,8,0,17,
480557,1,1,1,0,20,
480558,1,3,12,6,12,
480559,1,2,8,0,20,
480560,1,1,24,0,0,
480561,1,4,14,0,0,
480562,1,1,43,0,12,
480563,1,1,8,0,23,
480564,1,1,8,0,6,
480565,1,1,52,0,17,
480566,1,1,15,0,19,
480567,1,1,8,0,22,
480568,1,3,12,6,19,
480569,1,1,1,0,22,
480570,1,3,12,6,5,
480571,1,2,8,0,22,
480572,1,2,8,0,19,
480573,1,1,10,0,17,
480574,1,1,38,0,8,
480575,1,2,12,6,19,
480576,1,1,8,0,23,
480577,1,1,8,0,8,
480578,1,1,8,0,21,
480579,1,1,42,0,5,
480580,1,1,42,0,15,
480581,1,2,38,0,10,
480582,1,1,32,0,16,
480583,1,3,33,0,22,
480584,1,1,8,0,18,
480585,1,1,35,0,2,
480586,1,2,12,6,13,
480587,1,2,14,0,22,
480588,1,1,8,0,20,
480589,1,3,12,7,17,
480590,1,1,8,0,7,
480591,1,2,12,2,7,
480592,1,2,12,2,7,
480593,1,2,12,1,21,
480594,1,2,12,2,8,
480596,1,1,8,0,3,
480597,1,1,9,0,22,
480598,1,1,59,0,16,
480599,1,1,11,0,1,
480600,1,4,12,6,14,
480601,1,6,12,6,17,
480602,1,3,12,6,18,
480603,1,1,34,0,10,
480604,2,2,12,2,2,
480605,1,1,8,0,7,
480606,1,1,8,0,9,
480609,1,2,1,0,23,
480610,1,1,8,0,6,
480611,1,1,1,0,19,
480612,2,4,12,1,15,
480613,1,1,53,0,1,
480614,1,3,42,0,10,
480615,1,4,9,0,22,
480616,1,2,12,6,6,
480617,1,1,21,0,16,
480618,1,3,12,6,7,
480619,1,2,38,0,9,
480620,1,1,18,0,8,
480621,1,1,42,0,18,
480622,1,3,12,6,17,
480623,1,1,1,0,23,
480624,1,1,30,0,5,
480625,1,2,12,1,14,
480626,1,1,33,0,21,
480627,2,3,12,6,2,
480628,1,4,12,7,6,
480629,1,1,42,0,0,
480630,1,1,38,0,12,
480631,1,2,1,0,16,
480632,1,2,42,0,2,
480633,1,3,12,10,11,
480634,1,1,42,0,20,
480635,1,4,59,0,7,
480636,1,2,12,6,6,
480637,1,1,8,0,2,
480638,1,1,8,0,21,
480639,1,1,24,0,17,
480640,1,3,12,6,5,
480641,1,3,12,2,1,
480642,1,3,12,2,1,
480643,2,4,12,2,18,
480644,1,3,12,6,8,
480645,1,1,59,0,21,
480646,1,1,1,0,6,
480647,3,4,21,0,6,
480648,1,3,42,0,22,
480649,1,1,8,0,6,
480650,1,1,38,0,4,
480651,1,1,42,0,18,
480652,1,1,38,0,6,
480653,2,4,24,0,18,
480654,1,3,25,0,18,
480655,1,9,12,1,12,
480656,1,1,43,0,6,
480657,2,2,33,0,0,
480659,1,1,8,0,20,20
480660,1,3,12,1,17,
480661,1,2,12,6,10,
480662,1,1,8,0,7,
480663,1,2,50,0,15,
480664,1,1,38,0,11,
480665,1,2,12,6,9,
480666,1,1,30,0,22,
480667,1,1,8,0,4,
480668,1,1,8,0,5,
480669,1,1,8,0,7,
480670,1,3,12,1,1,
480671,1,2,12,6,21,
480672,1,1,32,0,20,
480673,1,1,30,0,15,
480674,1,1,8,0,22,
480675,1,1,8,0,21,
480676,1,2,12,6,8,
480677,1,2,12,11,1,
480678,1,1,8,0,14,
480679,1,1,52,0,17,
480680,1,4,1,0,1,
480681,1,5,12,6,18,
480682,1,1,21,0,11,
480684,1,1,1,0,2,
480685,1,1,8,0,22,
480686,1,1,42,0,23,
480687,1,2,12,1,6,
480688,1,4,42,0,3,
480689,1,1,32,0,16,
480690,1,1,18,0,1,
480691,1,1,8,0,21,
480692,1,2,12,6,6,
480693,1,2,12,2,6,
480694,1,1,26,0,17,
480695,1,1,11,0,20,
480696,1,1,1,0,18,
480697,1,1,24,0,13,
480698,1,1,31,0,15,
480699,1,2,12,11,8,
480700,1,2,32,0,16,
480701,1,2,12,2,15,
480702,1,3,12,1,4,
480703,1,1,8,0,3,
480704,1,3,12,1,13,
480706,1,1,8,0,8,
480707,1,4,12,1,16,
480708,1,2,8,0,16,
480709,1,1,42,0,1,
480710,1,3,12,1,22,
480711,1,2,8,0,21,
480712,1,1,31,0,6,
480713,1,2,12,2,7,
480714,1,3,12,1,0,
480715,1,2,12,2,10,
480716,2,3,12,6,17,
480717,1,1,1,0,15,
480718,1,3,38,0,18,
480719,1,1,31,0,16,
480720,1,6,31,0,6,
480721,1,2,12,6,6,
480722,1,1,1,0,12,
480723,1,2,23,0,17,
480724,1,3,12,6,17,
480725,1,1,8,0,21,
480726,1,1,8,0,23,
480727,1,1,33,0,13,
480728,1,2,12,8,19,
480729,1,6,8,0,1,
480731,1,1,12,6,4,
480732,1,1,24,0,8,
480733,1,2,1,0,18,
480734,1,1,32,0,9,
480735,1,1,8,0,21,
480736,1,1,8,0,5,
480737,1,1,8,0,22,
480738,1,1,8,0,21,
480739,1,2,12,1,20,
480740,1,1,8,0,2,
480741,2,4,12,6,21,
480742,1,1,35,0,9,
480743,1,1,1,0,14,
480744,1,1,8,0,1,
480745,1,1,30,0,18,
480746,1,1,1,0,21,
480747,1,2,12,6,15,
480748,1,3,1,0,18,
480749,1,1,15,0,19,
480750,1,1,33,0,23,
480751,1,3,12,6,11,
480752,1,1,1,0,13,
480753,1,1,9,0,15,15
480754,1,2,44,0,16,
480755,1,1,9,0,20,
480756,1,1,9,0,18,
480757,1,3,15,0,16,
480758,1,2,12,6,19,
480759,1,3,12,6,16,
480760,1,2,12,98,17,
480761,1,2,12,6,22,
480762,1,4,12,6,13,
480763,1,3,12,6,9,
480764,1,1,1,0,23,
480765,1,3,12,6,20,
480766,1,2,14,0,8,
480767,1,1,1,0,12,
480768,1,1,42,0,0,
480769,1,1,30,0,18,
480771,1,1,42,0,20,
480772,1,1,59,0,14,
480773,1,1,1,0,14,
480774,1,2,12,6,16,
480775,1,2,12,6,11,
480776,1,2,12,6,13,
480777,1,2,12,2,3,3
480778,1,2,12,1,18,
480779,1,1,42,0,22,
480780,1,2,30,0,22,
480781,1,2,1,0,20,
480782,1,3,12,2,21,
480783,1,2,12,6,16,
480784,1,1,30,0,22,
480785,1,3,12,1,8,
480786,1,1,9,0,18,
480787,1,2,26,0,18,
480788,1,2,12,6,18,
480789,1,1,38,0,12,
480790,1,2,12,6,15,15
480791,1,1,32,0,17,
480792,1,1,1,0,11,
480793,1,1,8,0,1,
480794,1,1,34,0,16,
480795,1,3,38,0,17,
480796,1,1,9,0,18,
480797,1,1,19,0,15,
480798,1,4,8,0,6,
480799,1,3,12,6,5,
480800,1,1,34,0,3,
480801,1,2,12,6,15,
480802,1,3,12,6,15,
480803,2,4,52,0,12,
480804,1,1,1,0,0,
480805,1,4,12,1,1,
480806,1,2,12,2,23,
480807,1,3,12,6,7,
480808,1,2,32,0,7,
480809,1,1,9,0,22,
480810,1,4,12,6,2,
480811,1,1,8,0,7,7
480812,1,3,5,0,14,
480813,1,5,12,6,17,17
480814,1,1,8,0,6,
480815,1,3,12,6,22,
480816,1,2,12,2,0,
480817,1,1,33,0,16,
480818,1,1,33,0,1,
480819,1,3,1,0,19,
480820,2,3,12,2,12,
480821,1,3,98,0,1,
480822,1,3,12,6,6,
480823,1,1,42,0,23,
480824,1,2,12,6,13,
480825,1,1,8,0,6,
480826,2,4,12,1,14,
480827,1,1,8,0,15,
480828,1,1,25,0,23,
480829,1,4,12,6,0,
480830,1,1,8,0,22,
480831,1,1,15,0,21,
480832,1,5,12,6,10,
480833,1,2,12,8,7,7
480834,1,2,12,6,13,13
480835,1,6,12,6,23,
480836,1,1,8,0,18,
480837,2,2,12,2,1,
480838,1,2,12,6,13,
480839,1,2,38,0,18,
480840,2,4,12,1,22,
480841,1,2,12,6,20,
480842,1,2,12,2,14,
480843,1,3,12,6,23,
480844,1,2,12,6,15,
480845,1,1,38,0,7,
480846,1,2,12,2,19,
480847,1,2,12,6,17,
480848,1,1,43,0,19,
480849,1,3,12,6,20,
480850,1,3,12,6,16,
480851,1,1,32,0,1,
480852,1,4,12,6,18,
480853,1,2,12,6,3,
480854,1,3,23,0,2,3
480855,1,3,38,0,17,19
480856,1,2,46,0,21,
480857,1,1,8,0,22,
480858,1,2,12,6,15,
480859,1,1,42,0,23,
480860,1,1,5,0,18,
480861,1,1,8,0,9,
480862,1,2,12,2,21,
480863,1,3,12,98,19,19
480864,1,2,1,0,16,
480865,3,3,12,2,2,
480866,1,3,38,0,0,
480867,1,2,24,0,22,
480868,1,3,12,98,16,
480869,1,4,12,6,18,
480870,1,1,9,0,21,
480871,1,1,33,0,18,
480872,2,2,42,0,20,
480873,1,4,12,6,21,
480874,1,1,43,0,21,
480875,1,4,1,0,18,
480876,1,3,12,2,14,
480877,1,1,9,0,9,
480878,1,1,8,0,20,
480879,1,1,8,0,23,
480880,1,4,8,0,21,
480881,1,4,24,0,1,2
480882,1,1,33,0,4,
480883,1,2,12,6,13,
480884,1,2,12,6,1,
480885,1,1,25,0,22,
480886,1,2,12,1,15,
480887,1,3,12,2,20,
480888,2,2,24,0,17,
480889,1,1,32,0,5,
480890,1,2,1,0,6,
480892,1,1,53,0,1,
480893,2,5,12,1,13,
480894,1,2,12,1,11,
480895,2,2,1,0,12,
480896,2,4,12,6,1,
480897,1,1,42,0,5,
480898,1,2,8,0,22,
480899,1,7,12,6,13,
480900,1,2,9,0,23,
480901,1,1,8,0,22,
480902,1,3,12,2,9,
480903,2,3,12,6,11,11
480904,1,2,8,0,21,
480905,1,2,12,2,13,
480906,1,1,8,0,21,21
480907,1,1,30,0,4,
480908,1,1,8,0,17,
480909,1,2,8,0,0,
480910,1,1,8,0,22,
480911,1,3,5,0,20,20
480912,1,2,12,2,4,
480913,1,2,12,11,14,
480914,1,3,12,6,9,
480915,1,2,12,6,17,
480916,1,12,12,1,14,
480917,1,2,32,0,23,0
480918,1,1,8,0,7,
480919,2,3,12,1,15,
480920,1,4,12,6,22,22
480922,1,4,9,0,16,
480923,1,1,1,0,9,
480925,2,3,24,0,23,
480926,1,1,9,0,6,
480927,1,1,21,0,23,
480928,1,6,12,7,16,
480929,1,2,8,0,21,
480930,1,3,12,1,15,
480931,1,2,12,2,22,22
480932,1,3,8,0,21,
480933,1,3,1,0,17,
480934,1,1,23,0,17,18
480935,1,1,10,0,17,
480936,1,4,12,1,13,
480937,1,4,8,0,1,
480938,1,1,25,0,15,
480939,1,3,12,6,2,
480940,1,3,12,6,17,
480942,1,1,1,0,15,
480943,1,2,1,0,14,
480944,1,1,30,0,15,
480945,1,3,12,2,15,
480946,1,1,1,0,13,
480947,1,1,18,0,1,
480948,1,5,12,1,21,
480949,1,2,8,0,19,
480950,1,2,8,0,22,
480951,1,2,1,0,0,
480952,1,1,8,0,9,
480953,1,1,8,0,10,
480954,1,2,1,0,14,
480955,1,2,12,1,20,
480956,1,5,1,0,22,
480957,1,1,32,0,13,
480958,1,1,8,0,20,
480960,1,2,20,0,13,
480961,1,4,12,6,16,
480962,1,1,30,0,22,
480963,1,1,8,0,21,
480964,1,2,12,6,12,
480965,1,1,42,0,19,19
480966,1,3,12,6,20,
480967,1,1,42,0,21,
480968,1,1,33,0,17,
480969,1,1,1,0,15,
480970,1,2,12,6,10,
480971,1,1,30,0,1,
480972,1,1,8,0,4,
480973,1,3,32,0,20,
480974,1,3,12,2,17,
480975,1,1,8,0,22,
480976,1,1,1,0,7,
480977,1,3,12,1,18,
480978,1,1,41,0,5,
480979,1,2,12,6,7,7
480980,1,1,25,0,21,
480981,1,2,12,2,20,20
480982,3,4,12,1,5,
480983,1,1,9,0,15,
480984,1,1,26,0,14,
480985,1,2,12,11,6,
480986,2,3,12,6,20,
480987,1,5,12,7,16,
480988,1,1,53,0,23,
480989,1,1,33,0,12,
480990,1,3,33,0,15,
480991,1,2,12,6,13,
480992,1,1,8,0,5,
480993,1,2,12,2,21,
480994,1,1,8,0,22,
480996,2,1,8,0,23,11
480997,1,1,8,0,21,
480998,1,2,12,6,22,
480999,1,2,12,1,21,
481000,1,1,46,0,11,
481001,1,1,1,0,16,
481002,1,2,12,1,22,
481003,1,1,58,0,20,
481004,1,4,12,6,1,
481005,1,2,1,0,8,8
481006,1,3,12,6,13,
481007,1,1,59,0,2,
481008,1,1,30,0,1,
481009,1,1,38,0,3,
481010,1,1,42,0,6,
481011,1,3,33,0,19,
481012,1,3,12,1,9,
481013,1,2,34,0,19,
481014,1,1,8,0,12,
481015,1,1,59,0,18,
481016,1,5,12,6,23,
481017,1,6,12,1,16,
481018,1,4,12,11,14,
481019,1,9,5,0,1,2
481020,1,1,1,0,9,
481022,1,3,25,0,7,
481023,1,1,14,0,5,
481024,1,3,12,1,12,
481025,1,2,12,6,18,
481026,1,2,12,2,3,
481027,1,2,8,0,18,
481028,1,3,12,2,16,
481029,1,5,12,2,5,
481030,2,1,9,0,23,
481031,1,1,8,0,20,
481032,1,1,8,0,21,
481033,3,4,30,0,7,
481034,1,3,12,1,22,
481035,1,1,32,0,14,
481036,1,1,33,0,13,
481037,1,1,8,0,11,
481038,1,2,12,1,16,
481039,1,1,8,0,19,
481040,1,10,12,1,15,
481041,2,5,12,6,21,
481042,1,8,12,7,15,15
481043,1,1,8,0,21,
481044,1,8,12,6,7,
481045,1,1,38,0,22,
481046,1,1,38,0,13,
481047,1,2,42,0,1,
481048,1,2,12,6,15,
481049,1,3,12,6,13,
481050,1,4,12,7,6,
481051,1,2,12,6,23,
481052,1,0,8,0,19,
481053,2,2,59,0,17,
481054,1,2,52,0,22,
481055,1,3,12,6,8,
481056,1,1,52,0,9,
481057,1,2,12,2,1,
481058,1,2,12,6,2,
481059,1,1,8,0,21,
481060,1,2,12,2,2,
481061,1,1,42,0,21,
481062,1,1,8,0,21,
481063,1,2,12,1,13,
481064,1,2,12,6,13,
481065,1,2,98,0,6,
481066,2,4,12,6,16,
481067,2,5,12,1,17,
481068,1,1,1,0,14,
481069,2,2,40,0,1,
481070,1,3,12,1,6,
481071,1,1,1,0,14,
481072,1,1,33,0,19,
481073,1,1,30,0,2,
